,srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,label,total_bytes,total_packets,total_bits,bpp,bps,pps,var_iat,avg_iat,pct_packets_pushed,avg_payload_length,iopr
78,147.32.84.180,1381,60.190.223.75,88,6,60,2786,28,57211,40,46,225,33,40,2043,4420,1201,0,0,1,0,131,4,131,25,133,133,133,133,0,0,0,0,0,60,2786,28,57211,2,1,0,0,2416,1128,0,1,59997,88,479976,681.7840909090909,601473684.2105263,110275.68922305765,312.5,2.0,0.6818181818181818,641.5113636363636,0.4666666666666667
79,147.32.84.180,1378,212.117.171.138,65500,6,43,3502,25,2176,40,81,462,96,40,87,1030,196,0,3,110,17,0,6,110,22,150,150,150,150,0,0,0,0,0,43,3502,25,2176,24,12,0,0,1736,1008,0,1,5678,68,45424,83.5,50471111.11111111,75555.55555555556,386.5,4.5,0.6323529411764706,43.14705882352941,0.5813953488372093
80,147.32.84.180,1443,64.12.168.40,587,6,28,3424,16,1519,40,122,1030,256,40,94,462,110,0,1,30,5,0,2,30,7,33,33,33,33,0,0,0,0,0,28,3424,16,1519,18,10,0,0,1136,648,0,1,4943,44,39544,112.3409090909091,199717171.7171717,222222.22222222222,37.0,1.5,0.6363636363636364,71.79545454545455,0.5714285714285714
81,147.32.84.180,1493,61.150.114.216,6667,6,10,1026,5,470,40,102,345,127,40,94,302,116,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,10,1026,5,470,2,1,0,0,416,208,0,1,1496,15,11968,99.73333333333333,997333333.3333333,1250000.0,0.0,0.0,0.6666666666666666,58.13333333333333,0.5
82,147.32.84.180,1495,222.88.205.195,443,6,10,664,3,128,40,66,144,41,40,42,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,664,3,128,4,0,0,0,416,128,0,1,792,13,6336,60.92307692307692,0.0,0.0,0.0,0.0,0.7692307692307693,19.076923076923077,0.3
83,147.32.84.180,1522,31.192.109.167,80,6,10,874,5,402,40,87,269,95,40,80,234,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,874,5,402,2,1,0,0,416,208,0,1,1276,15,10208,85.06666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,43.46666666666667,0.5
84,147.32.84.180,1437,212.117.171.138,65500,6,45,3582,24,2051,40,79,462,94,40,85,947,183,0,3,134,20,0,7,134,28,172,172,172,172,0,0,0,0,0,45,3582,24,2051,24,12,0,0,1816,968,0,1,5633,69,45064,81.6376811594203,43666666.66666667,66860.46511627907,592.0,5.0,0.6521739130434783,41.289855072463766,0.5333333333333333
85,147.32.84.180,1547,205.188.186.137,587,6,28,3254,16,1519,40,116,947,234,40,94,462,110,0,1,30,5,0,2,30,7,32,32,32,32,0,0,0,0,0,28,3254,16,1519,18,10,0,0,1136,648,0,1,4773,44,38184,108.47727272727273,198875000.0,229166.66666666666,37.0,1.5,0.6363636363636364,67.93181818181819,0.5714285714285714
86,147.32.84.180,1602,174.133.57.141,80,6,11,1172,3,1893,40,106,398,144,40,631,1805,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1172,3,1893,2,1,0,0,456,128,0,1,3065,14,24520,218.92857142857142,0.0,0.0,0.0,0.0,0.7857142857142857,177.21428571428572,0.2727272727272727
87,147.32.84.180,1611,174.133.57.141,80,6,12,1212,4,1933,40,101,398,138,40,483,1805,881,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,12,1212,4,1933,2,1,0,0,496,168,0,1,3145,16,25160,196.5625,4193333333.333333,2666666.6666666665,0.0,0.0,0.75,155.0625,0.3333333333333333
88,147.32.84.180,1596,64.12.175.136,587,6,40,19952,18,1668,40,498,1500,577,40,92,462,107,0,0,18,2,0,1,19,4,22,22,22,22,0,0,0,0,0,40,19952,18,1668,33,10,0,0,1616,728,0,1,21620,58,172960,372.7586206896552,1310303030.3030303,439393.93939393933,10.0,0.5,0.6896551724137931,332.3448275862069,0.45
89,147.32.84.180,1543,212.117.171.138,65500,6,77,4734,45,46694,40,61,462,74,40,1037,4420,1151,0,1,52,6,0,1,52,8,78,78,78,78,0,0,0,0,0,77,4734,45,46694,22,15,0,0,3096,1808,0,1,51428,122,411424,421.5409836065574,879111111.1111112,260683.7606837607,50.0,1.0,0.6311475409836066,381.344262295082,0.5844155844155844
90,147.32.84.180,1632,31.192.109.167,80,6,10,874,5,402,40,87,269,95,40,80,234,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,874,5,402,2,1,0,0,416,208,0,1,1276,15,10208,85.06666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,43.46666666666667,0.5
91,147.32.84.180,1630,222.88.205.195,443,6,8,376,3,128,40,47,60,8,40,42,48,4,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,8,376,3,128,2,0,0,0,336,128,0,1,504,11,4032,45.81818181818182,672000000.0,1833333.3333333333,0.0,0.0,0.7272727272727273,3.6363636363636362,0.375
92,147.32.84.180,1592,212.117.171.138,65500,6,17,720,6,280,40,42,50,3,40,46,67,10,0,4,50,13,22,15,49,21,76,76,76,76,0,0,0,0,0,17,720,6,280,4,3,0,0,696,248,0,1,1000,23,8000,43.47826086956522,17543859.649122804,50438.59649122807,305.0,9.5,0.7391304347826086,2.4347826086956523,0.35294117647058826
93,147.32.84.180,1643,212.117.171.138,65500,6,15,640,6,280,40,42,50,4,40,46,67,10,0,3,30,9,22,10,30,14,52,52,52,52,0,0,0,0,0,15,640,6,280,4,3,0,0,616,248,0,1,920,21,7360,43.80952380952381,23589743.58974359,67307.69230769231,138.5,6.5,0.7142857142857143,2.6666666666666665,0.4
94,147.32.84.180,1707,173.192.170.88,80,6,11,926,4,3398,40,84,267,90,40,849,2960,1414,0,0,4,1,0,1,4,2,8,8,8,8,0,0,0,0,0,11,926,4,3398,2,1,0,0,472,168,0,1,4324,15,34592,288.26666666666665,720666666.6666666,312500.0,2.5,0.5,0.7333333333333333,245.6,0.36363636363636365
95,147.32.84.180,1672,212.117.171.138,65500,6,47,4080,26,2220,40,86,462,98,40,85,1020,190,0,1,30,4,0,2,30,6,52,52,52,52,0,0,0,0,0,47,4080,26,2220,26,13,0,0,1896,1048,0,1,6300,73,50400,86.3013698630137,161538461.53846154,233974.35897435897,26.0,1.5,0.6438356164383562,45.97260273972603,0.5531914893617021
96,147.32.84.180,1689,64.12.168.40,587,6,30,3470,18,1599,40,115,1020,246,40,88,462,105,0,1,30,5,0,1,30,7,34,34,34,34,0,0,0,0,0,30,3470,18,1599,18,10,0,0,1216,728,0,1,5069,48,40552,105.60416666666667,198784313.7254902,235294.11764705883,37.0,1.0,0.625,65.10416666666667,0.6
97,147.32.84.180,1731,174.133.57.141,80,6,12,1212,4,1933,40,101,398,138,40,483,1805,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1212,4,1933,2,1,0,0,496,168,0,1,3145,16,25160,196.5625,0.0,0.0,0.0,0.0,0.75,155.0625,0.3333333333333333
98,147.32.84.180,1741,31.192.109.167,80,6,10,874,5,402,40,87,269,95,40,80,234,85,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,10,874,5,402,2,1,0,0,416,208,0,1,1276,15,10208,85.06666666666666,1701333333.3333333,2500000.0,0.0,0.0,0.6666666666666666,43.46666666666667,0.5
99,147.32.84.180,1740,174.133.57.141,80,6,12,1212,4,1933,40,101,398,138,40,483,1805,881,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,12,1212,4,1933,2,1,0,0,496,168,0,1,3145,16,25160,196.5625,4193333333.333333,2666666.6666666665,0.0,0.0,0.75,155.0625,0.3333333333333333
100,147.32.84.180,1751,174.133.57.141,80,6,12,1212,4,1933,40,101,398,138,40,483,1805,881,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,12,1212,4,1933,2,1,0,0,496,168,0,1,3145,16,25160,196.5625,4193333333.333333,2666666.6666666665,0.0,0.0,0.75,155.0625,0.3333333333333333
101,147.32.84.180,1563,174.133.57.141,80,6,9,1092,4,1628,40,121,398,156,40,407,1500,728,189,26,189,66,26,71,188,101,214,214,214,214,0,0,0,0,0,9,1092,4,1628,2,0,0,0,376,168,0,1,2720,13,21760,209.23076923076923,16947040.498442367,10124.610591900311,7278.5,48.5,0.6923076923076923,167.3846153846154,0.4444444444444444
102,147.32.84.180,1761,174.133.57.141,80,6,12,1212,4,1933,40,101,398,138,40,483,1805,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1212,4,1933,2,1,0,0,496,168,0,1,3145,16,25160,196.5625,0.0,0.0,0.0,0.0,0.75,155.0625,0.3333333333333333
103,147.32.84.180,1658,174.133.57.141,80,6,9,1092,5,768,40,121,398,156,40,153,600,249,106,16,106,37,0,32,105,49,129,129,129,129,0,0,0,0,0,9,1092,5,768,2,1,0,0,376,208,0,1,1860,14,14880,132.85714285714286,19224806.201550387,18087.85529715762,1885.0,24.0,0.6428571428571429,91.14285714285714,0.5555555555555556
104,147.32.84.180,1698,174.133.57.141,80,6,9,1092,5,846,40,121,398,156,40,169,678,284,86,14,86,30,0,27,85,40,112,112,112,112,0,0,0,0,0,9,1092,5,846,2,1,0,0,376,208,0,1,1938,14,15504,138.42857142857142,23071428.571428567,20833.333333333332,1250.0,20.5,0.6428571428571429,96.71428571428571,0.5555555555555556
105,147.32.84.180,1789,205.188.186.167,587,6,35,16384,17,1628,40,468,1500,581,40,95,462,109,0,0,9,1,0,0,9,2,12,12,12,12,0,0,0,0,0,35,16384,17,1628,29,10,0,0,1416,688,0,1,18012,52,144096,346.38461538461536,2001333333.3333333,722222.2222222222,2.5,0.0,0.6730769230769231,305.9230769230769,0.4857142857142857
106,147.32.84.180,1685,212.117.171.138,65500,6,62,4134,37,28848,40,66,462,82,40,779,2960,1057,0,2,106,13,0,3,106,17,123,123,123,123,0,0,0,0,0,62,4134,37,28848,22,14,0,0,2496,1488,0,1,32982,99,263856,333.1515151515151,357528455.2845528,134146.34146341463,229.0,2.5,0.6262626262626263,292.90909090909093,0.5967741935483871
107,147.32.84.180,1813,174.133.57.141,80,6,12,1212,4,1933,40,101,398,138,40,483,1805,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1212,4,1933,2,1,0,0,496,168,0,1,3145,16,25160,196.5625,0.0,0.0,0.0,0.0,0.75,155.0625,0.3333333333333333
108,147.32.84.180,1622,174.133.57.141,80,6,9,1092,4,728,40,121,398,156,40,182,600,278,187,26,187,65,27,71,186,100,213,213,213,213,0,0,0,0,0,9,1092,4,728,2,1,0,0,376,168,0,1,1820,13,14560,140.0,11392801.251956182,10172.143974960876,7112.5,48.5,0.6923076923076923,98.15384615384616,0.4444444444444444
109,147.32.84.180,1824,174.133.57.141,80,6,12,1212,4,1933,40,101,398,138,40,483,1805,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1212,4,1933,2,1,0,0,496,168,0,1,3145,16,25160,196.5625,0.0,0.0,0.0,0.0,0.75,155.0625,0.3333333333333333
110,147.32.84.180,1835,222.88.205.195,443,6,10,664,3,128,40,66,144,41,40,42,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,664,3,128,4,0,0,0,416,128,0,1,792,13,6336,60.92307692307692,0.0,0.0,0.0,0.0,0.7692307692307693,19.076923076923077,0.3
111,147.32.84.180,1838,174.133.57.141,80,6,11,1172,5,1973,40,106,398,144,40,394,1805,788,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,11,1172,5,1973,2,1,0,0,456,208,0,1,3145,16,25160,196.5625,4193333333.333333,2666666.6666666665,0.0,0.0,0.6875,155.0625,0.45454545454545453
112,147.32.84.180,1849,174.133.57.141,80,6,12,1212,4,1933,40,101,398,138,40,483,1805,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1212,4,1933,2,1,0,0,496,168,0,1,3145,16,25160,196.5625,0.0,0.0,0.0,0.0,0.75,155.0625,0.3333333333333333
113,147.32.84.180,1857,31.192.109.167,80,6,10,874,5,402,40,87,269,95,40,80,234,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,874,5,402,2,1,0,0,416,208,0,1,1276,15,10208,85.06666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,43.46666666666667,0.5
114,147.32.84.180,1786,212.117.171.138,65500,6,42,3464,24,1988,40,82,462,98,40,82,876,169,0,2,98,15,0,4,98,20,109,109,109,109,0,0,0,0,0,42,3464,24,1988,22,12,0,0,1696,968,0,1,5452,66,43616,82.60606060606061,66691131.49847094,100917.43119266054,312.5,3.0,0.6363636363636364,42.24242424242424,0.5714285714285714
115,147.32.84.180,1885,205.188.186.137,587,6,25,3008,14,1440,40,120,876,227,40,102,462,117,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,25,3008,14,1440,18,9,0,0,1016,568,0,1,4448,39,35584,114.05128205128206,2965333333.3333335,3250000.0,0.0,0.0,0.6410256410256411,73.43589743589743,0.56
116,147.32.84.180,1776,174.133.57.141,80,6,9,1092,4,728,40,121,398,156,40,182,600,278,95,14,95,33,22,39,95,49,118,118,118,118,0,0,0,0,0,9,1092,4,728,2,1,0,0,376,168,0,1,1820,13,14560,140.0,20564971.75141243,18361.581920903955,1745.0,26.5,0.6923076923076923,98.15384615384616,0.4444444444444444
117,147.32.84.180,1860,195.113.232.75,80,6,9,784,3,1139,40,87,244,89,40,379,1051,581,60,7,60,21,0,0,0,0,60,60,60,60,0,0,0,0,0,9,784,3,1139,2,1,0,0,376,128,0,1,1923,12,15384,160.25,42733333.33333333,33333.33333333333,220.5,3.5,0.75,118.25,0.3333333333333333
118,147.32.84.180,1861,174.133.57.141,80,6,9,1092,5,767,40,121,398,156,40,153,599,249,76,13,76,27,0,26,76,35,106,106,106,106,0,0,0,0,0,9,1092,5,767,2,1,0,0,376,208,0,1,1859,14,14872,132.78571428571428,23383647.798742138,22012.5786163522,977.0,19.5,0.6428571428571429,91.07142857142857,0.5555555555555556
119,147.32.84.180,1963,31.192.109.167,80,6,10,874,5,402,40,87,269,95,40,80,234,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,874,5,402,2,1,0,0,416,208,0,1,1276,15,10208,85.06666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,43.46666666666667,0.5
120,147.32.84.180,1962,174.133.57.141,80,6,12,1212,4,1933,40,101,398,138,40,483,1805,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1212,4,1933,2,1,0,0,496,168,0,1,3145,16,25160,196.5625,0.0,0.0,0.0,0.0,0.75,155.0625,0.3333333333333333
121,147.32.84.180,1988,67.214.158.5,80,6,12,1640,5,767,40,136,600,216,40,153,599,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1640,5,767,2,1,0,0,520,208,0,1,2407,17,19256,141.58823529411765,0.0,0.0,0.0,0.0,0.7058823529411765,98.76470588235294,0.4166666666666667
122,147.32.84.180,1990,50.22.198.84,80,6,10,2144,3,981,40,214,904,363,40,327,893,490,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,2144,3,981,2,0,0,0,416,128,0,1,3125,13,25000,240.3846153846154,4166666666.6666665,2166666.6666666665,0.0,0.0,0.7692307692307693,198.53846153846155,0.3
123,147.32.84.180,1881,212.117.171.138,65500,6,260,325498,88,5012,40,1251,1500,466,40,56,973,107,0,0,101,6,0,1,101,10,116,116,116,116,0,0,0,0,0,260,325498,88,5012,52,6,0,0,10416,3528,0,1,330510,348,2644080,949.7413793103449,3798965517.2413793,500000.0,68.0,0.5,0.7471264367816092,909.6724137931035,0.3384615384615385
124,147.32.84.180,1986,65.55.196.251,443,6,129,8116,63,160057,40,62,973,124,40,2540,5880,1944,0,0,4,0,0,0,4,0,9,9,9,9,0,0,0,0,0,129,8116,63,160057,6,46,0,0,5176,2528,0,1,168173,192,1345384,875.9010416666666,24914518518.51852,3555555.5555555555,0.0,0.0,0.671875,835.7760416666666,0.4883720930232558
125,147.32.84.180,1992,67.214.158.5,80,6,10,1580,5,808,40,158,622,244,40,161,640,267,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,10,1580,5,808,2,1,0,0,416,208,0,1,2388,15,19104,159.2,1592000000.0,1250000.0,0.0,0.0,0.6666666666666666,117.6,0.5
126,147.32.84.180,1993,50.22.198.84,80,6,10,2248,4,512,40,224,956,385,40,128,384,170,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,10,2248,4,512,2,1,0,0,416,168,0,1,2760,14,22080,197.14285714285714,1840000000.0,1166666.6666666667,0.0,0.0,0.7142857142857143,155.42857142857142,0.4
127,147.32.84.180,2004,217.163.21.41,80,6,10,1010,5,869,40,101,337,124,40,173,701,294,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,10,1010,5,869,2,1,0,0,416,208,0,1,1879,15,15032,125.26666666666667,2505333333.3333335,2500000.0,0.0,0.0,0.6666666666666666,83.66666666666667,0.5
128,147.32.84.180,2006,94.245.121.179,80,6,10,1036,3,1036,40,103,350,129,40,345,948,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1036,3,1036,2,1,0,0,416,128,0,1,2072,13,16576,159.3846153846154,0.0,0.0,0.0,0.0,0.7692307692307693,117.53846153846153,0.3
129,147.32.84.180,1978,208.73.210.29,80,6,39,3224,26,31222,40,82,590,134,40,1200,1492,523,16,0,16,2,0,0,1,0,17,17,17,17,0,0,0,0,0,39,3224,26,31222,4,3,0,0,1576,1044,0,1,34446,65,275568,529.9384615384615,2701647058.8235292,637254.9019607843,2.0,0.0,0.6,489.6307692307692,0.6666666666666666
130,147.32.84.180,1985,74.125.232.217,80,6,9,1846,3,826,40,205,775,323,40,275,738,400,16,2,16,5,0,0,0,0,16,16,16,16,0,0,0,0,0,9,1846,3,826,2,1,0,0,376,128,0,1,2672,12,21376,222.66666666666666,222666666.66666666,125000.0,12.5,1.0,0.75,180.66666666666666,0.3333333333333333
131,147.32.84.180,1987,208.73.210.29,80,6,9,2736,3,920,40,304,1220,519,40,306,836,458,15,2,15,5,0,0,1,0,16,16,16,16,0,0,0,0,0,9,2736,3,920,2,1,0,0,376,124,0,1,3656,12,29248,304.6666666666667,304666666.6666667,125000.0,12.5,1.0,0.75,263.0,0.3333333333333333
132,147.32.84.180,1991,195.113.232.83,80,6,11,1408,4,588,40,128,516,191,40,147,452,203,4,0,4,1,0,0,1,0,7,7,7,7,0,0,0,0,0,11,1408,4,588,2,1,0,0,456,176,0,1,1996,15,15968,133.06666666666666,380190476.1904762,357142.8571428571,0.5,0.0,0.7333333333333333,90.93333333333334,0.36363636363636365
133,147.32.84.180,2001,68.67.185.216,80,6,9,952,3,834,40,105,328,126,40,278,746,405,2,0,2,0,0,0,0,0,3,3,3,3,0,0,0,0,0,9,952,3,834,2,1,0,0,376,128,0,1,1786,12,14288,148.83333333333334,793777777.7777778,666666.6666666666,0.0,0.0,0.75,106.83333333333333,0.3333333333333333
134,147.32.84.180,2002,68.67.185.216,80,6,9,952,3,862,40,105,328,126,40,287,774,421,1,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,9,952,3,862,2,1,0,0,376,128,0,1,1814,12,14512,151.16666666666666,1209333333.3333333,1000000.0,0.0,0.0,0.75,109.16666666666667,0.3333333333333333
135,147.32.84.180,1956,173.192.170.88,80,6,18,1206,7,4111,40,67,267,72,40,587,3558,1313,0,2,29,6,5,6,29,11,40,40,40,40,0,0,0,0,0,18,1206,7,4111,2,3,0,0,752,288,0,1,5317,25,42536,212.68,177233333.33333334,104166.66666666666,78.5,4.0,0.72,171.08,0.3888888888888889
136,147.32.84.180,1981,212.117.171.138,65500,6,42,3464,24,2128,40,82,462,98,40,88,1025,199,0,0,16,2,0,1,15,3,27,27,27,27,0,0,0,0,0,42,3464,24,2128,22,12,0,0,1696,968,0,1,5592,66,44736,84.72727272727273,276148148.1481481,407407.4074074074,6.5,0.5,0.6363636363636364,44.36363636363637,0.5714285714285714
137,147.32.84.180,2015,64.12.168.40,587,6,25,3288,14,1440,40,131,1025,269,40,102,462,117,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,25,3288,14,1440,18,9,0,0,1016,568,0,1,4728,39,37824,121.23076923076923,3152000000.0,3250000.0,0.0,0.0,0.6410256410256411,80.61538461538461,0.56
138,147.32.84.180,2028,174.133.57.141,80,6,12,1212,4,1933,40,101,398,138,40,483,1805,881,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,12,1212,4,1933,2,1,0,0,496,168,0,1,3145,16,25160,196.5625,4193333333.333333,2666666.6666666665,0.0,0.0,0.75,155.0625,0.3333333333333333
139,147.32.84.180,2044,174.133.57.141,80,6,12,1212,4,1933,40,101,398,138,40,483,1805,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1212,4,1933,2,1,0,0,496,168,0,1,3145,16,25160,196.5625,0.0,0.0,0.0,0.0,0.75,155.0625,0.3333333333333333
140,147.32.84.180,2039,98.126.71.122,80,6,11,1054,3,3331,40,95,339,120,48,1110,2960,1607,14,1,14,4,0,0,1,0,15,15,15,15,0,0,0,0,0,11,1054,3,3331,2,1,0,0,456,128,0,1,4385,14,35080,313.2142857142857,389777777.77777773,155555.55555555553,8.0,0.5,0.7857142857142857,271.5,0.2727272727272727
141,147.32.84.180,2043,195.113.232.98,80,6,11,2312,5,3145,40,210,539,234,40,629,1652,809,13,1,13,4,0,0,0,0,13,13,13,13,0,0,0,0,0,11,2312,5,3145,4,2,0,0,456,208,0,1,5457,16,43656,341.0625,559692307.6923077,205128.20512820513,8.0,0.5,0.6875,299.5625,0.45454545454545453
142,147.32.84.180,2013,173.192.170.88,80,6,12,868,5,469,40,72,226,71,40,93,301,115,0,4,36,10,5,12,36,16,51,51,51,51,0,0,0,0,0,12,868,5,469,2,1,0,0,496,208,0,1,1337,17,10696,78.6470588235294,34954248.36601307,55555.555555555555,178.0,8.0,0.7058823529411765,37.23529411764706,0.4166666666666667
143,147.32.84.180,1897,174.133.57.141,80,6,9,1092,4,806,40,121,398,156,40,201,678,317,172,24,172,60,20,64,172,94,192,192,192,192,0,0,0,0,0,9,1092,4,806,2,1,0,0,376,168,0,1,1898,13,15184,146.0,13180555.555555556,11284.722222222223,6218.0,44.0,0.6923076923076923,104.15384615384616,0.4444444444444444
144,147.32.84.180,2098,31.192.109.167,80,6,10,874,5,402,40,87,269,95,40,80,234,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,874,5,402,2,1,0,0,416,208,0,1,1276,15,10208,85.06666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,43.46666666666667,0.5
145,147.32.84.180,2097,174.133.57.141,80,6,11,1172,5,1973,40,106,398,144,40,394,1805,788,1,0,2,0,1,0,1,0,3,3,3,3,0,0,0,0,0,11,1172,5,1973,2,1,0,0,456,208,0,1,3145,16,25160,196.5625,1397777777.7777777,888888.8888888889,0.0,0.0,0.6875,155.0625,0.45454545454545453
146,147.32.84.180,2111,174.36.246.56,80,6,22,1652,6,12005,40,75,418,111,40,2000,5880,2390,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,22,1652,6,12005,2,1,0,0,896,244,0,1,13657,28,109256,487.75,18209333333.333332,4666666.666666667,0.0,0.0,0.7857142857142857,447.0357142857143,0.2727272727272727
147,147.32.84.180,2008,212.117.171.138,65500,6,17,720,6,279,40,42,50,3,40,46,66,10,0,6,79,20,22,20,79,33,103,103,103,103,0,0,0,0,0,17,720,6,279,4,3,0,0,696,248,0,1,999,23,7992,43.43478260869565,12932038.834951455,37216.828478964395,744.5,13.0,0.7391304347826086,2.391304347826087,0.35294117647058826
148,147.32.84.180,2055,174.133.57.141,80,6,9,1092,4,728,40,121,398,156,40,182,600,278,34,8,34,14,1,21,34,17,64,64,64,64,0,0,0,0,0,9,1092,4,728,2,1,0,0,376,168,0,1,1820,13,14560,140.0,37916666.666666664,33854.166666666664,242.5,14.5,0.6923076923076923,98.15384615384616,0.4444444444444444
149,147.32.84.180,2084,212.117.171.138,65500,6,252,322674,92,5090,40,1280,1500,439,40,55,973,103,0,0,10,0,0,0,10,1,28,28,28,28,0,0,0,0,0,252,322674,92,5090,46,6,0,0,10096,3688,0,1,327764,344,2622112,952.8023255813954,15607809523.809523,2047619.0476190473,0.5,0.0,0.7325581395348837,912.7325581395348,0.36507936507936506
150,147.32.84.180,2104,65.55.196.251,443,6,151,8832,82,159565,40,58,973,113,40,1945,7340,1517,0,0,7,0,0,0,6,0,10,10,10,10,0,0,0,0,0,151,8832,82,159565,6,52,0,0,6056,3288,0,1,168397,233,1347176,722.7339055793991,22452933333.333332,3883333.333333333,0.0,0.0,0.648068669527897,682.6309012875537,0.543046357615894
151,147.32.84.180,2107,173.192.170.88,80,6,17,1288,6,6662,40,75,336,97,40,1110,3534,1664,1,1,9,2,0,1,5,2,16,16,16,16,0,0,0,0,0,17,1288,6,6662,2,1,0,0,696,248,0,1,7950,23,63600,345.6521739130435,662500000.0,239583.3333333333,4.0,1.0,0.7391304347826086,304.60869565217394,0.35294117647058826
152,147.32.84.180,2113,195.113.232.82,80,6,53,2566,16,48574,40,48,255,41,40,3035,5880,1641,6,0,6,0,0,0,1,0,11,11,11,11,0,0,0,0,0,53,2566,16,48574,2,1,0,0,2136,648,0,1,51140,69,409120,741.1594202898551,6198787878.787878,1045454.5454545454,0.0,0.0,0.7681159420289855,700.8115942028985,0.3018867924528302
153,147.32.84.180,2114,74.125.232.201,80,6,21,1376,12,13194,40,65,300,77,40,1099,1470,637,7,0,7,1,0,0,1,0,10,10,10,10,0,0,0,0,0,21,1376,12,13194,2,1,0,0,856,496,0,1,14570,33,116560,441.5151515151515,1942666666.6666665,550000.0,0.5,0.0,0.6363636363636364,400.54545454545456,0.5714285714285714
154,147.32.84.180,2115,195.113.232.82,80,6,9,888,3,464,40,98,296,111,40,154,376,191,4,0,4,1,0,0,0,0,5,5,5,5,0,0,0,0,0,9,888,3,464,2,1,0,0,376,128,0,1,1352,12,10816,112.66666666666667,360533333.3333333,400000.0,0.5,0.0,0.75,70.66666666666667,0.3333333333333333
155,147.32.84.180,2116,195.113.232.89,80,6,9,892,3,2650,40,99,298,112,40,883,2562,1453,4,0,4,1,0,0,0,0,5,5,5,5,0,0,0,0,0,9,892,3,2650,2,1,0,0,376,128,0,1,3542,12,28336,295.1666666666667,944533333.3333333,400000.0,0.5,0.0,0.75,253.16666666666666,0.3333333333333333
156,147.32.84.180,2059,173.192.170.88,80,6,12,870,5,469,40,72,227,72,40,93,301,115,0,5,30,11,1,15,30,14,62,62,62,62,0,0,0,0,0,12,870,5,469,2,1,0,0,496,208,0,1,1339,17,10712,78.76470588235294,28795698.924731184,45698.9247311828,158.5,10.0,0.7058823529411765,37.35294117647059,0.4166666666666667
157,147.32.84.180,1928,174.133.57.141,80,6,9,1092,4,727,40,121,398,156,40,181,599,278,177,25,177,61,29,68,177,94,206,206,206,206,0,0,0,0,0,9,1092,4,727,2,1,0,0,376,168,0,1,1819,13,14552,139.92307692307693,11773462.78317152,10517.799352750808,6278.5,46.5,0.6923076923076923,98.07692307692308,0.4444444444444444
